lat,lon,fullnamero
-6.644882,156.616619,Vaehu Island
-6.648372,156.578369,Nurgpambaka Islands
-6.646776,156.569051,Nunu Island
-6.646776,156.569051,Nuni Island
-6.759464,156.75504,Nughu Point
-6.759464,156.75504,Nuga Point
-7.128088,157.160195,Nuatambu
-7.128088,157.160195,Nualambu Island
-7.363034,158.078343,Nohabuna Island
-7.363034,158.078343,Nohambuna Island
-7.634282,156.671922,Gunguzo Point
-7.634282,156.671922,Nggungguzo Point
-7.053395,156.821442,Ngguambangara Ridge
-7.053395,156.821442,Ngguambangaro Ridge
-6.697712,156.610838,Sisiro Peak
-7.203165,157.28512,Sisiala Point
-7.704551,156.769897,Sirumbai Point
-6.700196,156.395891,Sipusai Island
-6.700196,156.395891,Sipozae Island
-6.700196,156.395891,Siposai
-7.449789,157.980131,Sikopo Island
-7.449789,157.980131,Sicopo
-7.384756,158.10644,Sibau Island
-7.369364,157.233104,Sasaku Island
-7.369364,157.233104,Sasaka Island
-6.758457,156.732068,Sarekakasa Point
-6.596502,156.442647,Sapoko Point
-7.369331,157.120479,Sambi Head
-7.369331,157.120479,Sambe Point
-7.369331,157.120479,Sambi Point
-7.539937,157.709248,Giri Island
-7.539937,157.709248,Ghire Island
-7.39522,158.259514,Ghebira Island
-6.841863,156.800838,Gatapale Mountain
-6.841863,156.800838,Ghatapale
-7.427753,158.229589,Gagi Island
-7.427753,158.229589,Gage
-7.427753,158.229589,Ghaghe Island
-7.367755,158.153455,Gahuru Point
-7.368259,157.24811,Endeve Island
-7.415584,157.380337,Dololo Island
-7.439895,158.194143,Cape Denne
-7.469586,157.620299,Danger Island
-6.998737,157.108328,Daembangara Point
-7.357114,158.206261,Lave Point
-7.357114,158.206261,Cape Comfort
-7.048999,156.961892,Choiseul
-7.048999,156.961892,Isla de San Márcos
-7.048999,156.961892,Lauru
-9.762722,160.424093,Mount Tohasa
-9.772125,160.117633,Toghatogha
-9.772125,160.117633,Mount Lammas
-7.46859,157.645371,Mindini Island
-9.805678,159.961759,Popo Point
-9.750663,160.240242,Chupu Tambu
-6.638988,156.551006,Zalembavuru Point
-7.380885,158.19532,Zaka Islands
-6.655871,156.38658,Kondakanimboko
-6.655871,156.38658,West Cape
-7.70628,156.513434,Cape Middleton
-7.379905,157.280963,Bere Point
-7.379905,157.280963,Mbere Point
-7.29778,157.031393,Mbembelama Island
-7.29778,157.031393,Bembeloma Island
-9.76683,159.956039,Mount Ngalighombe
-6.697818,156.641335,Mbakombakolo Ridge
-6.697818,156.641335,Bakombakolo Ridge
-6.727446,156.610838,Mavara Ridge
-6.785166,156.479347,Matzputz Point
-7.173229,156.873627,Mara Island
-9.797764,159.818059,Ghamosa Point
-7.44274,157.635051,Susuku Island
-7.44274,157.635051,Dillmore
-6.839785,156.903444,Susuka Island
-7.290297,157.410281,Suni Point
-7.516263,157.718507,Sunda Island
-7.302715,157.02013,Sumbi Head
-7.302715,157.02013,Sumbi Point
-7.318854,158.087299,Suki Island
-9.765555,160.206248,Ina Viru Ridge
-9.799574,159.822897,Cape Hunter
-9.799574,159.822897,Vaghato
-9.799574,159.822897,Vagato
-6.74808,156.611513,Mount Suaka
-7.056137,157.121121,Sovata Point
-7.056137,157.121121,Sosovatara Point
-7.571661,156.627299,Nogiri Point
-7.571661,156.627299,Sorezaru Point
-6.732841,156.579414,Solakolo Ridge
-7.628706,156.502639,Sokovovi Point
-7.628706,156.502639,Sauka Point
-6.640886,156.587779,Sokovoro Island
-6.640886,156.587779,Sokovori Island
-7.565543,156.583509,Sokasoka Island
-7.387526,157.313166,Sivata Point
-7.380764,157.573072,Sivata Island
-7.380764,157.573072,Siuata Island
-7.362738,157.176263,Sivatae Island
-6.679112,156.637757,Kovorae Peak
-7.152879,157.195804,Korasa Point
-6.6709,156.387781,Kondakanimboko Island
-7.287192,157.520479,Komboro Cape
-7.332652,157.083818,Kombana Island
-9.822595,160.042475,Kiala Point
-9.749787,160.164096,Mount Kemau
-7.403249,158.162162,Kologilo Island
-7.363484,158.127138,Kohirio Island
-7.406868,157.379282,Kikirisisoe Island
-7.406868,157.379282,Kikirisisoa Island
-7.40832,157.391605,Kikirisilata Island
-7.453015,158.020499,Kernikapa
-7.453015,158.020499,Kerehikapa Island
-7.453015,158.020499,Kerikahapa
-7.453015,158.020499,Kerihikapa Island
-9.783948,160.507313,Mount Kaichui
-9.783948,160.507313,Mount Kaitsui
-6.959187,157.102364,Tuale Island
-6.959187,157.102364,Tualei Island
-7.332437,157.249224,Mount Tombo
-7.341374,157.165975,Tipila Point
-6.711282,156.396881,Taro Island
-6.835538,156.884023,Tapopoko Point
-6.835538,156.884023,Topopoko Point
-6.78081,156.664962,Mount Tandora
-7.412921,157.363242,Tambumbirusoe Island
-7.699343,156.757541,Tambuama Island
-6.639409,156.582981,Tambatamba Island
-7.273134,156.994971,Talaevondo Point
-7.353428,157.147282,Lituni Island
-7.353428,157.147282,Letuni Island
-7.419572,157.956152,Laena Rock
-7.419572,157.956152,Laieana Rock
-7.312739,157.598456,Laina
-7.312739,157.598456,Laiana Island
-7.312739,157.598456,Laena Island
-7.486164,157.883845,Labe’e Cape
-7.734922,156.791701,Kundurumbangara Point
-6.645584,156.571063,Kundanoli Island
-6.853378,156.944685,Kumborere Point
-6.75252,156.725179,Kumbolavata Point
-7.407786,158.165384,Kubolota Islets
-7.407786,158.165384,Twin Islets
-7.407786,158.165384,Kublota
-9.826287,160.065031,Koliula Point
-9.826287,160.065031,Koloula Point
-9.784309,160.205299,Mount Lesina
-9.895646,160.425745,Lenvie Point
-9.895646,160.425745,Lauvi Point
-9.895646,160.425745,Lauvie Point
-9.895646,160.425745,Lanvie Point
-9.810396,159.983954,Kuliamachapa Point
-9.781582,160.221056,Mount Mavu
-9.813553,160.280394,Malaisu Point
-9.813553,160.280394,Talise Point
-9.813553,160.280394,Talisi Point
-9.777515,159.790211,Malaisu Point
-7.325088,157.233875,Mount Keleve
-7.392146,157.29531,Kiala Island
-7.392146,157.29531,Keala Island
-7.170059,156.866207,Katurasele Point
-7.170059,156.866207,Vughoe Point
-7.107577,156.814605,Kanjana Point
-6.889709,157.004182,Kandova Point
-6.961637,157.101935,Kalinggava Island
-7.329776,157.584953,Kakau Island
-7.329776,157.584953,Kaghau Island
-7.409577,158.18136,Hihibana Island
-7.487595,157.867804,Haycock Island
-7.487595,157.867804,Silapasope Island
-9.166821,161.239154,Mara’uasi
-8.872077,161.050482,Kwanggo Point
-8.890133,161.076623,Diamond Point
-8.890133,161.076623,Kwanggolambasilamo Point
-8.890133,161.076623,East Point
-8.834704,160.966804,Kwalowa’a Point
-9.071612,159.119429,Pavuvu Island
-9.071612,159.119429,Puvulin
-9.151408,159.095603,Momolun Island
-9.151408,159.095603,Umalu Island
-9.151408,159.095603,Momoluon
-9.151408,159.095603,Monolun
-9.019342,158.742162,Murray Island
-9.019342,158.742162,Mborukua Island
-9.019342,158.742162,Mborokua
-9.019342,158.742162,Buraku Island
-9.019342,158.742162,Baruku
-9.019342,158.742162,Buraqoi
-9.019342,158.742162,Mborokuna Island
-9.110281,159.054958,Cape Bola
-9.110281,159.054958,Cape Mbolaon
-8.772064,160.948065,Kwi Island
-8.772064,160.948065,Kwai
-9.181486,160.910505,Kwagio Point
-9.166299,161.075825,Mount Kolovrat
-9.166299,161.075825,Kolourat
-9.166299,161.075825,Mount Ire
-9.166299,161.075825,Pepera’emae
-8.9692,161.016712,Mount Ile Nggwari
-8.9692,161.016712,Ile
-9.194958,161.255,Housi Roropa
-9.194415,161.264943,Hou’oha Point
-8.973909,160.114495,Nichols Point
-8.973909,160.114495,Vatukori Point
-9.118429,160.286377,Vatukori Island
-9.118429,160.286377,Vatkori Island
-9.159874,160.211542,Vatugori Point
-9.159874,160.211542,Vatughori Point
-8.983846,160.219514,Vatugahi Rock
-8.983846,160.219514,Vatughahi Rock
-9.144409,160.402822,Vakamama Rock
-9.053801,160.070467,Vahunabola Point
-9.053801,160.070467,Vahunambolo Point
-9.0217,160.113802,Uvu Point
-9.183011,160.20042,Uthwatt Point
-9.101296,160.115671,Boat Island
-9.101296,160.115671,Undeka Island
-9.145501,159.790794,Tuvu Point
-9.032462,160.100579,Switzer Island
-9.032462,160.100579,Tulaghi Island
-9.032462,160.100579,Tulaghi-Switzer Island
-9.01748,160.953917,Mwala
-9.01748,160.953917,Isla de Ramos
-9.01748,160.953917,Mala Mara
-9.01748,160.953917,Malaita
-9.01748,160.953917,Mala Island
-9.01748,160.953917,Terra des Arsacides
-9.01748,160.953917,Ngwala
-9.01748,160.953917,Malanta
-9.01748,160.953917,Malayta
-8.865292,161.043402,Maku Point
-9.124244,159.085117,Cape Baloka
-9.124244,159.085117,Cape Boloka
-9.124244,159.085117,Cape Mbaloka
-8.988529,159.091661,Bycee
-8.988529,159.091661,Marulaon
-8.988529,159.091661,Baisi
-8.988529,159.091661,Baisen Island
-9.075067,159.031121,Sagi Point
-9.075067,159.031121,Cape Marsh
-9.075067,159.031121,Kuiokualohai
-9.025857,159.034467,Mane
-9.025857,159.034467,Money
-8.994953,159.150288,Loal
-8.994953,159.150288,Lalau
-8.963496,159.152942,Itamati
-8.963496,159.152942,Lisamata
-8.996106,159.052512,Leru
-8.972222,159.128058,Kovilok
-8.972222,159.128058,Kobiloko
-8.972222,159.128058,Kobiloke
-9.112672,159.155536,Hoi Island
-9.112672,159.155536,Hui
-9.145571,159.123322,Alokan Island
-9.145571,159.123322,Alokun Island
-8.877858,160.001125,Vuvuruka Island
-8.877858,160.001125,Vuhuruka Island
-11.659352,166.894183,Île de la Recherche
-11.659352,166.894183,New Alderney
-11.659352,166.894183,Vanikoro Island
-11.659352,166.894183,Vanikolo
-11.659352,166.894183,Ourry Island
-11.659352,166.894183,La Pérouse
-11.659352,166.894183,Vanikolo Island
-11.2636,166.529221,Utupua
-11.2636,166.529221,Amba
-11.2636,166.529221,Nanoo
-11.2636,166.529221,Tapoua
-11.2636,166.529221,New Sark
-11.2636,166.529221,Lord Edgecombe Island
-11.2636,166.529221,Edgecombe
-11.2636,166.529221,Utupua Island
-9.820986,167.1226,Ulaka
-11.635298,166.975244,Tevai
-11.635298,166.975244,Te Anu
-9.874737,167.178804,Netepa
-9.874737,167.178804,Taumako
-9.874737,167.178804,Disappointment Island
-9.874737,167.178804,Taumako Island
-9.197149,160.244235,Haghiama Island
-9.197149,160.244235,Hangiama Island
-9.150063,160.223986,Plumer Point
-9.150063,160.223986,Koilosumba Point
-11.629521,167.000368,Nomnanggomba
-11.629521,167.000368,Bayonnaise Point
-9.12193,161.22182,Haupurii Point
-9.12193,161.22182,Bluff Head
-9.11646,161.215401,Haupuri
-9.210851,161.22754,Haupara
-9.186084,161.180149,Ha’area
-9.23356,160.968989,Ha’amata Point
-8.766967,160.933823,Gwaubusa Point
-8.766967,160.933823,Gwaubusu Point
-8.910883,161.067054,Gwaiambe Point
-8.865481,160.737945,Gwalu
-8.865481,160.737945,Gibson Island
-8.915209,160.737135,Ba’ali Island
-8.915209,160.737135,Bali Island
-9.166407,161.250152,Awarau Point
-9.044807,160.106086,Haninggengge Island
-10.236487,166.309116,Ngatinue
-10.236487,166.309116,Fenualoa
-10.236487,166.309116,Fenualoa Island
-10.236487,166.309116,Ngasinue
-9.855839,167.161399,Wilson Islands
-9.855839,167.161399,Taumako Islands
-9.855839,167.161399,Duff Islands
-9.855839,167.161399,Wilson Group
-9.855839,167.161399,Duff Group
-9.145706,160.251941,Table Rock
-9.116408,160.388101,Sulocoe Point
-9.116408,160.388101,Sulakoitoke Point
-9.056176,160.309203,Sou Island
-9.057624,160.309722,Sonisi Island
-8.978623,160.022163,Sogonara Island
-8.978623,160.022163,Soghonara Island
-8.998879,160.126252,Kipau Point
-8.998879,160.126252,Kepau Point
-8.949955,160.038492,Kiova Point
-9.152442,160.328706,Ghalagheo Mountain
-9.06029,160.173654,Nggela Group
-9.06029,160.173654,Florida Islands
-9.06029,160.173654,Florida Group
-9.06029,160.173654,Ngela Group
-9.034485,161.183343,Wakio Point
-9.097511,160.105271,Gindu Point
-9.097511,160.105271,Ghindu Point
-9.148315,160.403422,Ghinduna Point
-9.148315,160.403422,Giguna Point
-11.699421,166.99125,Astrolabe Point
-8.988599,161.163189,Panchingi Point
-8.988599,161.163189,Fandindi Point
-8.988599,161.163189,Marofarenalo Point
-9.171157,160.288872,Vuninma Point
-9.171157,160.288872,Vunima Point
-8.915013,160.039477,Vikenara Point
-9.159067,160.397382,Vavundamu Island
-8.946358,160.058415,Vatuvavala Point
-9.185976,160.360407,Vatutagotaluna Island
-9.185976,160.360407,Vatutaghataluna Island
-9.10189,160.129827,Vatururu Point
-9.092868,160.099093,Vatubota Point
-9.092868,160.099093,Votupota Point
-9.092868,160.099093,Vatupota Point
-9.201592,160.235907,Vatupola Rock
-9.00069,160.228598,Vatununu Island
-9.057751,160.323864,Vatundavala Point
-9.057751,160.323864,Vatudavala Point
-9.154241,160.231548,Vatumbuli Point
-9.154241,160.231548,Vatumbuni Point
-9.178495,160.369663,Vatumadoli Point
-9.178495,160.369663,Vatumandoli Point
-9.08818,160.344729,Vatumandali Island
-9.159449,160.239092,Vatuluma Point
-9.159449,160.239092,Vatuguma Point
-9.767747,167.071605,Tuleki
-9.767747,167.071605,Tuleki Island
-9.767747,167.071605,Anula Island
-10.651829,165.804333,Cape Trevanion
-10.385172,165.804755,Tmakula
-10.385172,165.804755,Tinakula
-10.385172,165.804755,Tamami
-10.385172,165.804755,Volcano Island
-10.385172,165.804755,Tinakula Island
-9.101678,160.146448,Tulaghi Island
-9.101678,160.146448,Tulagi Island
-9.101678,160.146448,Tulaghi
-9.143886,160.231821,Tuituhi Point
-9.143886,160.231821,Lyons Point
-9.184671,160.361211,Tughumanagho Point
-9.184671,160.361211,Tugurnago Point
-9.165007,160.388814,Tuaria Point
-9.165007,160.388814,Tuarea Point
-9.013296,160.118561,Tongokagho Point
-9.013296,160.118561,Havitu Point
-8.979578,160.070275,Toghasele Point
-12.292841,168.82778,Barwell Island
-12.292841,168.82778,Tucopia Island
-12.292841,168.82778,Tukopia
-12.292841,168.82778,Tikopia
-12.292841,168.82778,Ticopia Island
-12.292841,168.82778,Tikopia Island
-9.13293,160.389796,Tanamanu Mountain
-9.13293,160.389796,Sharp Peak
-9.185556,160.218326,Tanakonola Point
-9.12387,160.156361,Songonangona Island
-9.12387,160.156361,Soghonangola Island
-9.12387,160.156361,Sogonangona Island
-11.635313,166.893551,Mount Kapogo
-11.635313,166.893551,Mount Popogia
-10.172684,166.247395,Pileni
-10.172684,166.247395,Pilenia
-10.172684,166.247395,Pileni Island
-10.172684,166.247395,Nimibile
-11.282531,166.521337,Panava
-11.282531,166.521337,Mount Arthur
-9.170999,160.204796,Tineti Point
-9.170999,160.204796,Tinete Point
-9.040149,160.10283,Gaskell Island
-9.040149,160.10283,Tete Island
-9.040149,160.10283,Tetel Island
-8.878882,160.012941,Tautau Island
-9.893546,167.194526,Tahua
-11.709954,166.860594,Nomlambiuo
-11.709954,166.860594,Point Baure
-9.921741,167.240835,Bass Islands
-9.921741,167.240835,Basses Islands
-9.921741,167.240835,Ile de Bass
-10.276225,166.333402,Banepi
-10.276225,166.333402,Ngalo
-10.276225,166.333402,Banga Netepa Island
-10.276225,166.333402,Panavi
-10.276225,166.333402,Banga
-8.883391,161.063759,Foundare Island
-8.883391,161.063759,Foundale Island
-8.846308,160.991145,Foulala Point
-9.12764,160.288899,Hakama Point
-9.12764,160.288899,Kakama Point
-8.912331,160.043392,Hakama Island
-9.120893,160.155069,Kokomu Tambu
-9.120893,160.155069,Kokomtambu Island
-9.185519,160.253954,Kokomu Island
-9.063589,160.302058,Kokomu Island
-9.062805,160.798878,Faulakonamae Point
-8.823083,160.944412,Fauifote Point
-8.835168,160.849794,Mount Fauagwafi
-9.323216,159.811106,Novu Point
-10.656522,165.892251,Carteret Point
-8.978377,160.070048,Ghulupa Point
-9.281938,159.759872,Aruliho Point
-9.281938,159.759872,Aruligo Point
-9.281938,159.759872,Aruligho Point
-9.13887,159.142518,Taina
-9.13887,159.142518,Taiena
-9.074684,159.157172,Cape Marsh
-9.074684,159.157172,Russell Islands
-9.074684,159.157172,Pavuvu Islands
-9.074684,159.157172,Laumbe
-9.074684,159.157172,The Cape
-10.223972,166.067201,West Point
-11.623672,166.792539,Nedju Point
-11.623672,166.792539,Vono Point
-8.931895,160.753566,Bina Island
-8.931895,160.753566,Bilaifafo Island
-8.931895,160.753566,Guara Male Island
-9.107284,160.29102,Tapurua Point
-9.107284,160.29102,Tanev Point
-8.948442,160.070135,Tapuhu Point
-8.98988,160.140483,Tanuli Point
-9.044184,160.06159,Horn Point
-9.044184,160.06159,Tanaula Point
-9.044184,160.06159,Tanavula Point
-9.170856,160.382615,Tanavow Point
-9.170856,160.382615,Tanavaovao Point
-9.137686,160.411724,Tanatau Point
-9.137686,160.411724,Tanalau Point
-9.178079,160.372596,Tanasugha Point
-9.170553,160.383565,Tanasolo Island
-9.185304,160.353554,Tenasingao Point
-9.185304,160.353554,Tanasingio Point
-9.12531,160.21031,Tanaporo Point
-9.161706,160.277856,Tamuri Point
-9.041254,160.073525,Tambus Island
-9.041254,160.073525,Tambosi Island
-9.134082,160.230327,Mbola Point
-9.134082,160.230327,Takepi Point
-8.910384,160.005075,Takandora Point
-10.244211,166.304756,Swallow Islands
-10.244211,166.304756,Matema Group
-10.244211,166.304756,Matema Islands
-10.244211,166.304756,Reef Islands
-10.244211,166.304756,Swallow Group
-10.786546,166.086211,Cape Proby
-10.786546,166.086211,Cape Broby
-9.106893,160.195159,Hanituva Point
-9.106893,160.195159,Hanitavu Point
-9.003745,160.107804,Hanipana Point
-9.003745,160.107804,Taghogholi Point
-9.178475,160.221559,Tanambulo Point
-9.104487,160.348275,Tanambulo Point
-9.006434,160.241725,Tanambolo Island
-9.006434,160.241725,Tanabolo Rock
-9.006434,160.241725,Tambolo Rock
-9.111085,160.185033,Tanambogo Island
-9.111085,160.185033,Tanambogho Island
-10.168147,166.199913,Sand Island
-11.258735,166.499886,Rautahnimba
-11.258735,166.499886,Kopwokognilomboo
-11.258735,166.499886,Mount Royal
-8.848313,161.001254,Lilisiana Point
-8.856829,161.028603,lata Point
-8.843554,161.009975,Langgeu Point
-8.951295,160.747813,Kwaro Island
-8.951295,160.747813,Kuaro Island
-9.116263,160.188367,Ghavutu Island
-9.116263,160.188367,Gavutu Island
-9.116263,160.188367,Gavatu Island
-9.10928,160.188919,Ghaome Island
-9.10928,160.188919,Gaomi Island
-9.166646,161.263371,Anuta Paina Island
-9.166646,161.263371,Anuta Baita
-9.166646,161.263371,North Sister Island
-8.897843,160.734442,Alite Island
-8.844227,160.847182,North-west Alite Mountain
-8.844227,160.847182,Mount Alite
-8.833306,160.808609,Nasa’a Hill
-8.833306,160.808609,Alasa’a Hill
-8.868538,160.929182,Alafi Hill
-9.208258,161.269069,South Sister Island
-9.208258,161.269069,Ai’ura Island
-9.05191,161.187106,Aisuunia Point
-9.030976,161.200485,Renny Island
-9.030976,161.200485,Aiyo Island
-9.030976,161.200485,Aivo
-9.030976,161.200485,’Aio
-9.218345,161.187093,Ahe’ohia
-8.947605,160.758319,Amboambua Island
-8.947605,160.758319,Abuabua Island
-8.947605,160.758319,Aboabu
-9.192948,160.361078,Ndalilau Island
-9.192948,160.361078,Indalilau Island
-9.189628,160.360267,Ndalighombu Island
-9.189628,160.360267,Indoligmbu Island
-9.132375,160.270739,Quoin Point
-9.12497,160.271823,Quoin Hill
-9.01772,160.224109,Porirura Point
-9.11101,160.222325,Pitutetevi Point
-9.124353,160.286116,Pidgeon Point
-9.124353,160.286116,Pigeon Point
-9.166202,160.242915,Philip Peninsula
-9.086115,160.275887,Mount Perry
-9.158469,160.391346,Nughundaki Island
-9.158469,160.391346,Nugundaki Island
-9.030704,160.120597,Nugulau Island
-9.030704,160.120597,Nughulau Island
-9.031978,160.066942,Niumara Point
-9.059531,160.21916,San Dímas
-9.059531,160.21916,Big Nggela Island
-9.059531,160.21916,Anuda
-9.059531,160.21916,Gela
-9.059531,160.21916,N’gela
-9.059531,160.21916,Florida Island
-9.059531,160.21916,San German
-9.059531,160.21916,Nggela
-9.059531,160.21916,Nggela Sule
-9.059531,160.21916,Guadalupe
-9.133453,160.320562,Small Nggela
-9.133453,160.320562,Nggela Pile
-9.081819,160.303315,Tosirea Point
-9.081819,160.303315,Moraea Point
-8.965275,160.056439,Mitikatolu Point
-9.184247,160.204732,Gungana Island
-9.184247,160.204732,Bungana Island
-9.184247,160.204732,Mbungana Island
-10.186593,166.29983,Nufiloli
-10.186593,166.29983,Niuve
-10.186593,166.29983,Nifiloli
-10.186593,166.29983,Nifiloti
-10.186593,166.29983,Nivluli
-10.186593,166.29983,Nifiloli Island
-10.675753,165.808402,Te Motu Island
