RC,UFI,UNI,LAT,LONG,DMS_LAT,DMS_LONG,MGRS,JOG,FC,DSG,PC,CC1,ADM1,POP,ELEV,CC2,NT,LC,SHORT_FORM,GENERIC,SORT_NAME_RO,FULL_NAME_RO,FULL_NAME_ND_RO,SORT_NAME_RG,FULL_NAME_RG,FULL_NAME_ND_RG,NOTE,MODIFY_DATE,DISPLAY,NAME_RANK,NAME_LINK,TRANSL_CD,NM_MODIFY_DATE,F_EFCTV_DT,F_TERM_DT
5,-1550655,-2207286,-9.483333,161.233333,9:29:00S,161:14:00E,57LYK4519950924,SC57-08,H,RF,,BP,0,,,,N,,,,PIPIRUNIKENIREEF,Pipirunikeni Reef,Pipirunikeni Reef,PIPIRUNIKENIREEF,Pipirunikeni Reef,Pipirunikeni Reef,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546866,-2202474,-8.083333,159.516667,8:05:00S,159:31:00E,57LWM5692506453,SC57-03,H,STM,,BP,0,,,,N,,,,KHUMABRAHU,Khumabrahu,Khumabrahu,KHUMABRAHU,Khumabrahu,Khumabrahu,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549814,-2206162,-10.316667,161.366667,10:19:00S,161:22:00E,57LYJ5919058616,SC57-12,H,STM,,BP,0,,,,N,,,,NGARIAURA,Ngaria’ura,Ngaria'ura,NGARIAURA,Ngaria’ura,Ngaria'ura,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1553499,-2210906,-8.75,158.05,8:45:00S,158:03:00E,57LUL9550632655,SC57-02,H,CHNM,,BP,0,,,,N,,,,WICKHAMPASSAGE,Wickham Passage,Wickham Passage,WICKHAMPASSAGE,Wickham Passage,Wickham Passage,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1553499,-2210903,-8.75,158.05,8:45:00S,158:03:00E,57LUL9550632655,SC57-02,H,CHNM,,BP,0,,,,V,,,,WICKHAMENTRANCE,Wickham Entrance,Wickham Entrance,WICKHAMENTRANCE,Wickham Entrance,Wickham Entrance,,1994-01-05,"1,2,3,4,5",,,,1993-09-01,,
5,-1551093,-2207833,-8.45,160.65,8:27:00S,160:39:00E,57LXL8164865569,SC57-04,H,STM,,BP,0,,,,N,,,,ROIU,Roiu,Roiu,ROIU,Roiu,Roiu,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551083,-2207822,-9.683333,160.25,9:41:00S,160:15:00E,57LXK3713529347,SC57-07,H,STM,,BP,0,,,,N,,Rocha,,ROCHARIVER,Rocha River,Rocha River,ROCHARIVER,Rocha River,Rocha River,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548767,-2204915,-6.85,156.633333,6:51:00S,156:38:00E,57MTN3844442188,SB57-09,H,STM,,BP,0,,,,N,,,,MBAREGHOSONGGA,Mbareghosongga,Mbareghosongga,MBAREGHOSONGGA,Mbareghosongga,Mbareghosongga,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548767,-2199948,-6.85,156.633333,6:51:00S,156:38:00E,57MTN3844442188,SB57-09,H,STM,,BP,0,,,,V,,,,BAREGESOGU,Baregesogu,Baregesogu,BAREGESOGU,Baregesogu,Baregesogu,,1994-01-05,"1,2,3,4,5",,,,1993-09-01,,
5,-1548182,-2204168,-9.7,160.1,9:42:00S,160:06:00E,57LXK2067127561,SC57-07,H,STM,,BP,0,,,,N,,Makaratavila,,MAKARATAVILARIVER,Makaratavila River,Makaratavila River,MAKARATAVILARIVER,Makaratavila River,Makaratavila River,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549940,-2206320,-11.7,166.95,11:42:00S,166:57:00E,58LGN1254505886,SC58-16,H,BAY,,BP,0,,,,N,,,,NIMBEBAY,Nimbe Bay,Nimbe Bay,NIMBEBAY,Nimbe Bay,Nimbe Bay,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549923,-2206292,-8.583333,160.983333,8:35:00S,160:59:00E,57LYL1828250649,SC57-04,H,STM,,BP,0,,,,N,,,,NGWELAANGI,Ngwela’angi,Ngwela'angi,NGWELAANGI,Ngwela’angi,Ngwela'angi,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552262,-2209344,-7.316667,157.116667,7:19:00S,157:07:00E,57MTM9209190809,SB57-13,H,STM,,BP,0,,,,N,,,,TATAKA,Tataka,Tataka,TATAKA,Tataka,Tataka,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548411,-2204475,-9.4,159.733333,9:24:00S,159:44:00E,57LWK8051560840,SC57-07,H,STM,,BP,0,,,,N,,Manivo,,MANIVORIVER,Manivo River,Manivo River,MANIVORIVER,Manivo River,Manivo River,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550454,-2207027,-7.066667,157.133333,7:04:00S,157:08:00E,57MTN9381918468,SB57-13,H,STM,,BP,0,,,,N,,,,PARANA,Parana,Parana,PARANA,Parana,Parana,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547842,-2203711,-10.45,161.466667,10:27:00S,161:28:00E,57LYJ7003443778,SC57-12,H,BAY,,BP,0,,,,N,,,,LEBUACOVE,Lebua Cove,Lebua Cove,LEBUACOVE,Lebua Cove,Lebua Cove,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547842,-2209974,-10.45,161.466667,10:27:00S,161:28:00E,57LYJ7003443778,SC57-12,H,BAY,,BP,0,,,,V,,,,ULUBAY,Ulu Bay,Ulu Bay,ULUBAY,Ulu Bay,Ulu Bay,,1994-01-05,"1,2,3,4,5",,,,1993-09-01,,
5,-1549592,-2205890,-11.566667,166.866667,11:34:00S,166:52:00E,58LGN0355620698,SC58-16,H,CHNM,,BP,0,,,,N,,,,NAWIHAPASS,Nawiha Pass,Nawiha Pass,NAWIHAPASS,Nawiha Pass,Nawiha Pass,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547290,-2202988,-9.266667,159.733333,9:16:00S,159:44:00E,57LWK8054675583,SC57-07,H,STM,,BP,0,,,,N,,Komambulu,,KOMAMBULURIVER,Komambulu River,Komambulu River,KOMAMBULURIVER,Komambulu River,Komambulu River,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551773,-2208738,-9.566667,160.35,9:34:00S,160:21:00E,57LXK4815942208,SC57-07,H,STM,,BP,0,,,,N,,Sungina,,SUNGINARIVER,Sungina River,Sungina River,SUNGINARIVER,Sungina River,Sungina River,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547287,-2202981,-9.866667,160.65,9:52:00S,160:39:00E,57LXK8093008883,SC57-08,H,STM,,BP,0,,,,N,,Kolungalato,,KOLUNGALATORIVER,Kolungalato River,Kolungalato River,KOLUNGALATORIVER,Kolungalato River,Kolungalato River,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547272,-2202963,-9.7,160.7,9:42:00S,160:42:00E,57LXK8650727290,SC57-08,H,STM,,BP,0,,,,N,,Kolovaghamela,,KOLOVAGHAMELARIVER,Kolovaghamela River,Kolovaghamela River,KOLOVAGHAMELARIVER,Kolovaghamela River,Kolovaghamela River,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547272,-2202327,-9.7,160.7,9:42:00S,160:42:00E,57LXK8650727290,SC57-08,H,STM,,BP,0,,,,V,,,,KAUKAURIVER,Kau Kau River,Kau Kau River,KAUKAURIVER,Kau Kau River,Kau Kau River,,1994-01-05,"1,2,3,4,5",,,,1993-09-01,,
5,-1552031,-2200961,-9.333333,159.833333,9:20:00S,159:50:00E,57LWK9151368187,SC57-07,H,STM,,BP,0,,,,V,,,,GAUGAUCREEK,Gaugau Creek,Gaugau Creek,GAUGAUCREEK,Gaugau Creek,Gaugau Creek,,1994-01-05,"1,2,3,4,5",,,,1993-09-01,,
5,-1552031,-2209245,-9.333333,159.833333,9:20:00S,159:50:00E,57LWK9151368187,SC57-07,H,STM,,BP,0,,,,V,,,,TAPANGURIVER,Tapangu River,Tapangu River,TAPANGURIVER,Tapangu River,Tapangu River,,1994-01-05,"1,2,3,4,5",,,,1993-09-01,,
5,-1552031,-2209057,-9.333333,159.833333,9:20:00S,159:50:00E,57LWK9151368187,SC57-07,H,STM,,BP,0,,,,N,,Tambaleho,,TAMBALEHORIVER,Tambaleho River,Tambaleho River,TAMBALEHORIVER,Tambaleho River,Tambaleho River,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547120,-2202792,-9.75,160.583333,9:45:00S,160:35:00E,57LXK7367821822,SC57-08,H,STM,,BP,0,,,,N,,Kolohaitolo,,KOLOHAITOLORIVER,Kolohaitolo River,Kolohaitolo River,KOLOHAITOLORIVER,Kolohaitolo River,Kolohaitolo River,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1553152,-2210485,-9.65,160.016667,9:39:00S,160:01:00E,57LXK1154533118,SC57-07,H,FLLS,,BP,0,,,,N,,,,VIHONAFALLS,Vihona Falls,Vihona Falls,VIHONAFALLS,Vihona Falls,Vihona Falls,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550818,-2207488,-9.633333,160.483333,9:38:00S,160:29:00E,57LXK6276334774,SC57-07,H,STM,,BP,0,,,,N,,,,PURASAKUSU,Purasakusu,Purasakusu,PURASAKUSU,Purasakusu,Purasakusu,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552681,-2209870,-8.633333,157.333333,8:38:00S,157:20:00E,57LUL1660445285,SC57-01,H,STM,,BP,0,,,,N,,,,TUMUZU,Tumuzu,Tumuzu,TUMUZU,Tumuzu,Tumuzu,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552679,-2209866,-9.416667,160.316667,9:25:00S,160:19:00E,57LXK4456358810,SC57-07,H,CRKT,,BP,0,,,,N,,,,TUMUMBOSACREEK,Tumumbosa Creek,Tumumbosa Creek,TUMUMBOSACREEK,Tumumbosa Creek,Tumumbosa Creek,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549637,-2205943,-8.55,157.8,8:33:00S,157:48:00E,57LUL6793554692,SC57-02,H,STM,,BP,0,,,,N,,,,NDONI,Ndoni,Ndoni,NDONI,Ndoni,Ndoni,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547205,-2202887,-6.816667,156.716667,6:49:00S,156:43:00E,57MTN4764145921,SB57-09,H,STM,,BP,0,,,,N,,,,KOLOMIDORO,Kolomidoro,Kolomidoro,KOLOMIDORO,Kolomidoro,Kolomidoro,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547203,-2202885,-9.75,160.433333,9:45:00S,160:26:00E,57LXK5722121895,SC57-07,H,STM,,BP,0,,,,N,,,,KOLOMBUTI,Kolombuti,Kolombuti,KOLOMBUTI,Kolombuti,Kolombuti,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547192,-2202874,-9.816667,160.066667,9:49:00S,160:04:00E,57LXK1697314672,SC57-07,H,STM,,BP,0,,,,N,,Kolombelaa,,KOLOMBELAARIVER,Kolombelaa River,Kolombelaa River,KOLOMBELAARIVER,Kolombelaa River,Kolombelaa River,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548963,-2205124,-9.916667,160.6,9:55:00S,160:36:00E,57LXK7541903379,SC57-08,H,STM,,BP,0,,,,N,,Mboko,,MBOKORIVER,Mboko River,Mboko River,MBOKORIVER,Mboko River,Mboko River,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1553288,-2210648,-8.75,157.966667,8:45:00S,157:58:00E,57LUL8633932631,SC57-02,H,BAY,,BP,0,,,,N,,,,VURABAY,Vura Bay,Vura Bay,VURABAY,Vura Bay,Vura Bay,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550215,-2206708,-9.483333,160.433333,9:29:00S,160:26:00E,57LXK5734451387,SC57-07,H,SWMP,,BP,0,,,,N,,,,OLISWAMP,Oli Swamp,Oli Swamp,OLISWAMP,Oli Swamp,Oli Swamp,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551309,-2208117,-9.5,160.333333,9:30:00S,160:20:00E,57LXK4635849587,SC57-07,H,STM,,BP,0,,,,N,,,,SANGGINAURU,Sanggi Nauru,Sanggi Nauru,SANGGINAURU,Sanggi Nauru,Sanggi Nauru,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551306,-2208113,-9.65,160.383333,9:39:00S,160:23:00E,57LXK5178132977,SC57-07,H,STM,,BP,0,,,,N,,Sanggere,,SANGGERERIVER,Sanggere River,Sanggere River,SANGGERERIVER,Sanggere River,Sanggere River,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547035,-2202683,-7.083333,155.816667,7:05:00S,155:49:00E,56MRT1117116095,SB56-16,H,STM,,BP,0,,,,N,,,,KOKONAI,Kokonai,Kokonai,KOKONAI,Kokonai,Kokonai,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548926,-2205085,-9.116667,159.816667,9:07:00S,159:49:00E,57LWK8973792148,SC57-07,H,SPNG,,BP,0,,,,N,,,,MBITIVOGHALA,Mbiti Voghala,Mbiti Voghala,MBITIVOGHALA,Mbiti Voghala,Mbiti Voghala,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548791,-2204942,-8.55,158.116667,8:33:00S,158:07:00E,57LVL0278954787,SC57-02,H,COVE,,BP,0,,,,N,,,,MBATUNACOVE,Mbatuna Cove,Mbatuna Cove,MBATUNACOVE,Mbatuna Cove,Mbatuna Cove,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548791,-2199980,-8.55,158.116667,8:33:00S,158:07:00E,57LVL0278954787,SC57-02,H,COVE,,BP,0,,,,V,,,,BATUNACOVE,Batuna Cove,Batuna Cove,BATUNACOVE,Batuna Cove,Batuna Cove,,1994-01-05,"1,2,3,4,5",,,,1993-09-01,,
5,-1547742,-2203568,-8.733333,160.916667,8:44:00S,160:55:00E,57LYL1085834094,SC57-04,H,STM,,BP,0,,,,N,,,,LALINGALI,Lalingali,Lalingali,LALINGALI,Lalingali,Lalingali,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547577,-2203345,-9.816667,160.15,9:49:00S,160:09:00E,57LXK2611314642,SC57-07,H,STM,,BP,0,,,,N,,Kuma,,KUMARIVER,Kuma River,Kuma River,KUMARIVER,Kuma River,Kuma River,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552329,-2209420,-9.383333,159.816667,9:23:00S,159:49:00E,57LWK8967062663,SC57-07,H,STM,,BP,0,,,,N,,,,TAVUVULA,Tavuvula,Tavuvula,TAVUVULA,Tavuvula,Tavuvula,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552323,-2209413,-9.15,159.816667,9:09:00S,159:49:00E,57LWK8972988462,SC57-07,H,SPNG,,BP,0,,,,N,,,,TAVOKA,Tavoka,Tavoka,TAVOKA,Tavoka,Tavoka,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549436,-2205708,-9.4,161.216667,9:24:00S,161:13:00E,57LYK4342760155,SC57-08,H,INLT,,BP,0,,,,N,,,,NAMOMAEA,Namomaea,Namomaea,NAMOMAEA,Namomaea,Namomaea,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549420,-2205692,-9.4,161.2,9:24:00S,161:12:00E,57LYK4159660167,SC57-08,H,PND,,BP,0,,,,N,,,,NAMOARUTA,Namoaruta,Namoaruta,NAMOARUTA,Namoaruta,Namoaruta,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550717,-2207257,-6.85,156.9,6:51:00S,156:54:00E,57MTN6792942326,SB57-09,H,STM,,BP,0,,,,V,,,,PILO,Pilo,Pilo,PILO,Pilo,Pilo,,1994-01-05,"1,2,3,4,5",,,,1993-09-01,,
5,-1550717,-2207364,-6.85,156.9,6:51:00S,156:54:00E,57MTN6792942326,SB57-09,H,STM,,BP,0,,,,N,,,,POLO,Polo,Polo,POLO,Polo,Polo,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1553386,-2210757,-10.283333,161.55,10:17:00S,161:33:00E,57LYJ7931062151,SC57-12,H,STM,,BP,0,,,,N,,,,WAINADI,Wainadi,Wainadi,WAINADI,Wainadi,Wainadi,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1553383,-2210754,-9.7,160.7,9:42:00S,160:42:00E,57LXK8650727290,SC57-08,H,STM,,BP,0,,,,N,,Waimwamwa’a,,WAIMWAMWAARIVER,Waimwamwa’a River,Waimwamwa'a River,WAIMWAMWAARIVER,Waimwamwa’a River,Waimwamwa'a River,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547422,-2203144,-9.666667,160.116667,9:40:00S,160:07:00E,57LXK2251231241,SC57-07,H,STM,,BP,0,,,,N,,Kopango,,KOPANGORIVER,Kopango River,Kopango River,KOPANGORIVER,Kopango River,Kopango River,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552182,-2209249,-9.433333,159.833333,9:26:00S,159:50:00E,57LWK9148657130,SC57-07,H,STM,,BP,0,,,,N,,,,TAPINANJA,Tapinanja,Tapinanja,TAPINANJA,Tapinanja,Tapinanja,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552601,-2209764,-8.566667,157.333333,8:34:00S,157:20:00E,57LUL1657252658,SC57-01,H,STM,,BP,0,,,,N,,,,TORONGOZO,Torongozo,Torongozo,TORONGOZO,Torongozo,Torongozo,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550506,-2207093,-9.733333,166.116667,9:44:00S,166:07:00E,58LFQ2248823869,SC58-07,H,SHOL,,BP,0,,,,V,,,,PATTESONSHOAL,Patteson Shoal,Patteson Shoal,PATTESONSHOAL,Patteson Shoal,Patteson Shoal,,1994-01-05,"1,2,3,4,5",,,,1993-09-01,,
5,-1550506,-2207092,-9.733333,166.116667,9:44:00S,166:07:00E,58LFQ2248823869,SC58-07,H,SHOL,,BP,0,,,,N,,,,PATTERSONSHOAL,Patterson Shoal,Patterson Shoal,PATTERSONSHOAL,Patterson Shoal,Patterson Shoal,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552105,-2209156,-9.266667,161.083333,9:16:00S,161:05:00E,57LYK2886574995,SC57-08,H,STM,,BP,0,,,,N,,,,TANANA,Tanana,Tanana,TANANA,Tanana,Tanana,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1553370,-2210739,-10.583333,162.15,10:35:00S,162:09:00E,58LAP8810528665,SC57-12,H,STM,,BP,0,,,,N,,,,WAIKURUKURU,Waikurukuru,Waikurukuru,WAIKURUKURU,Waikurukuru,Waikurukuru,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550315,-2206834,-9.333333,159.833333,9:20:00S,159:50:00E,57LWK9151368187,SC57-07,H,STM,,BP,0,,,,N,,,,OSAKA,Osaka,Osaka,OSAKA,Osaka,Osaka,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546772,-2202360,-5.25,159.4,5:15:00S,159:24:00E,57MWQ4432519687,SB57-07,H,RF,,BP,0,,,,N,,,,KEAAULOAREEF,Kea’auloa Reef,Kea'auloa Reef,KEAAULOAREEF,Kea’auloa Reef,Kea'auloa Reef,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552169,-2199802,-7.316667,157.566667,7:19:00S,157:34:00E,57MUM4178090992,SB57-14,H,BAY,,BP,0,,,,V,,,,AURABAY,Aura Bay,Aura Bay,AURABAY,Aura Bay,Aura Bay,,1994-01-05,"1,2,3,4,5",,,,1993-09-01,,
5,-1552169,-2209381,-7.316667,157.566667,7:19:00S,157:34:00E,57MUM4178090992,SB57-14,H,BAY,,BP,0,,,,V,,,,TAURA,Taura,Taura,TAURA,Taura,Taura,,1994-01-05,"1,2,3,4,5",,,,1993-09-01,,
5,-1552169,-2209234,-7.316667,157.566667,7:19:00S,157:34:00E,57MUM4178090992,SB57-14,H,BAY,,BP,0,,,,N,,,,TAORABAY,Taora Bay,Taora Bay,TAORABAY,Taora Bay,Taora Bay,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548023,-2203952,-8.733333,160.916667,8:44:00S,160:55:00E,57LYL1085834094,SC57-04,H,STM,,BP,0,,,,N,,,,LUAAMA,Lua’ama,Lua'ama,LUAAMA,Lua’ama,Lua'ama,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550341,-2206871,-8.4,157.333333,8:24:00S,157:20:00E,57LUL1649371091,SC57-01,H,STM,,BP,0,,,,N,,,,OVUMARA,Ovumara,Ovumara,OVUMARA,Ovumara,Ovumara,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550320,-2206842,-8.616667,160.766667,8:37:00S,160:46:00E,57LXL9441147078,SC57-04,H,STM,,BP,0,,,,N,,,,OTAA,Ota’a,Ota'a,OTAA,Ota’a,Ota'a,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550319,-2206841,-8.683333,157.35,8:41:00S,157:21:00E,57LUL1846339763,SC57-01,H,STM,,BP,0,,,,N,,,,OSONGGOZO,Ōsonggōzō,Osonggozo,OSONGGOZO,Ōsonggōzō,Osonggozo,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552725,-2209929,-9.65,160.15,9:39:00S,160:09:00E,57LXK2617533072,SC57-07,H,STM,,BP,0,,,,N,,Tuu,,TUURIVER,Tuu River,Tuu River,TUURIVER,Tuu River,Tuu River,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551683,-2208614,-9.116667,160.166667,9:07:00S,160:10:00E,57LXK2820092043,SC57-07,H,RF,,BP,0,,,,N,,,,SOUTHERNCROSSREEF,Southern Cross Reef,Southern Cross Reef,SOUTHERNCROSSREEF,Southern Cross Reef,Southern Cross Reef,,1998-01-23,"1,2,3,4,5",1,,,1998-01-22,,
5,-1551683,447525,-9.116667,160.166667,9:07:00S,160:10:00E,57LXK2820092043,SC57-07,H,RF,,BP,0,,,,V,,,,SOUTHERNCROSS,Southern Cross,Southern Cross,SOUTHERNCROSS,Southern Cross,Southern Cross,,1998-01-23,"1,2,3,4,5",,,,1998-01-22,,
5,-1549700,-2206019,-9.8,160.333333,9:48:00S,160:20:00E,57LXK4622816410,SC57-07,H,STM,,BP,0,,,,N,,Nene,,NENERIVER,Nene River,Nene River,NENERIVER,Nene River,Nene River,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547257,-2202944,-9.6,160.516667,9:36:00S,160:31:00E,57LXK6643838445,SC57-08,H,STM,,BP,0,,,,N,,Kolotahombui,,KOLOTAHOMBUIRIVER,Kolotahombui River,Kolotahombui River,KOLOTAHOMBUIRIVER,Kolotahombui River,Kolotahombui River,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552011,-2209033,-9.533333,160,9:32:00S,160:00:00E,57LXK0975446025,SC57-07,H,STM,,BP,0,,,,N,,,,TALUMOHANA,Talumohana,Talumohana,TALUMOHANA,Talumohana,Talumohana,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552010,-2209031,-9.65,160.083333,9:39:00S,160:05:00E,57LXK1886033096,SC57-07,H,STM,,BP,0,,,,N,,Talukai,,TALUKAIRIVER,Talukai River,Talukai River,TALUKAIRIVER,Talukai River,Talukai River,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552009,-2209030,-9.116667,159.816667,9:07:00S,159:49:00E,57LWK8973792148,SC57-07,H,SPNG,,BP,0,,,,N,,,,TALUGHAU,Talughau,Talughau,TALUGHAU,Talughau,Talughau,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1544784,-2199585,-9.283333,159.633333,9:17:00S,159:38:00E,57LWK6955873761,SC57-07,H,STM,,BP,0,,,,N,,Angautu,,ANGAUTURIVER,Angautu River,Angautu River,ANGAUTURIVER,Angautu River,Angautu River,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546544,-2202080,-8.283333,159.716667,8:17:00S,159:43:00E,57LWL7892384308,SC57-03,H,STM,,BP,0,,,,N,,,,KAKAJOGHA,Kakajogha,Kakajogha,KAKAJOGHA,Kakajogha,Kakajogha,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546541,-2202075,-8.366667,159.583333,8:22:00S,159:35:00E,57LWL6422575119,SC57-03,H,STM,,BP,0,,,,N,,,,KAKABURU,Kakaburu,Kakaburu,KAKABURU,Kakaburu,Kakaburu,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547049,-2202702,-8.366667,159.6,8:22:00S,159:36:00E,57LWL6606075116,SC57-03,H,STM,,BP,0,,,,N,,,,KOKOTURO,Kokoturo,Kokoturo,KOKOTURO,Kokoturo,Kokoturo,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551000,-2207713,-9.366667,159.583333,9:22:00S,159:35:00E,57LWK6405264557,SC57-07,H,STM,,BP,0,,,,N,,Reko,,REKORIVER,Reko River,Reko River,REKORIVER,Reko River,Reko River,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546094,-2201523,-10.3,167.366667,10:18:00S,167:22:00E,58LGP5920460461,SC58-12,H,RF,,BP,0,,,,N,,,,HAWKINSREEF,Hawkins Reef,Hawkins Reef,HAWKINSREEF,Hawkins Reef,Hawkins Reef,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546094,-2201522,-10.3,167.366667,10:18:00S,167:22:00E,58LGP5920460461,SC58-12,H,RF,,BP,0,,,,V,,,,HAWKINSHOAL,Hawkin Shoal,Hawkin Shoal,HAWKINSHOAL,Hawkin Shoal,Hawkin Shoal,,1994-01-05,"1,2,3,4,5",,,,1993-09-01,,
5,-1550771,-2207434,-8.383333,159.616667,8:23:00S,159:37:00E,57LWL6789273270,SC57-03,H,STM,,BP,0,,,,N,,,,POTOFAA,Potofa’a,Potofa'a,POTOFAA,Potofa’a,Potofa'a,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552462,-2209597,-9.25,159.683333,9:15:00S,159:41:00E,57LWK7505777436,SC57-07,H,CHNM,,BP,0,,,,N,,,,TINAPASSAGE,Tina Passage,Tina Passage,TINAPASSAGE,Tina Passage,Tina Passage,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545425,-2200620,-7.716667,159.683333,7:43:00S,159:41:00E,57MWM7535646964,SB57-15,H,RF,,BP,0,,,,N,,,,EDWARDSBANK,Edwards Bank,Edwards Bank,EDWARDSBANK,Edwards Bank,Edwards Bank,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551757,-2208717,-9.433333,159.6,9:26:00S,159:36:00E,57LWK6586957183,SC57-07,H,STM,,BP,0,,,,N,,Sumate,,SUMATERIVER,Sumate River,Sumate River,SUMATERIVER,Sumate River,Sumate River,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547538,-2203298,-9.433333,159.933333,9:26:00S,159:56:00E,57LXK0246657102,SC57-07,H,STM,,BP,0,,,,N,,,,KUKUKOMU,Kukukomu,Kukukomu,KUKUKOMU,Kukukomu,Kukukomu,,1994-01-05,"1,2,3,4,5",1,,,1993-09-01,,
